,From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes
3405,1766,3086,1000.0,0.28,0.28,0.282,4.0,60,46.8,2
3406,1767,2106,400.0,0.38,0.651,0.667,4.0,35,21.0,1
3407,1767,1766,400.0,0.3,0.45,0.667,4.0,40,24.0,1
3408,1767,700,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
3409,1768,1769,600.0,0.26,0.312,0.667,4.0,50,30.0,1
3410,1768,1781,400.0,0.25,0.429,0.667,4.0,35,21.0,1
3411,1768,1765,600.0,0.44,0.528,0.667,4.0,50,30.0,1
3412,1769,1778,600.0,0.09,0.108,0.667,4.0,50,30.0,1
3413,1769,1780,400.0,0.2,0.343,0.667,4.0,35,21.0,1
3414,1769,1768,600.0,0.26,0.312,0.667,4.0,50,30.0,1
3415,1770,1771,400.0,0.3,0.45,0.667,4.0,40,24.0,1
3416,1770,1767,400.0,0.34,0.583,0.667,4.0,35,21.0,1
3417,1770,705,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
3418,1771,2364,1000.0,0.23,0.23,0.282,4.0,60,46.8,2
3419,1771,1766,1000.0,0.34,0.34,0.282,4.0,60,46.8,2
3420,1771,1770,400.0,0.3,0.45,0.667,4.0,40,24.0,1
3421,1771,704,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
3422,1772,2364,1000.0,0.14,0.14,0.282,4.0,60,46.8,2
3423,1772,4331,800.0,0.05,0.055,0.282,4.0,55,42.9,1
3424,1772,4332,1000.0,0.13,0.13,0.282,4.0,60,46.8,2
3425,1773,3992,800.0,0.56,0.517,0.282,4.0,65,50.7,1
3426,1773,4330,800.0,0.09,0.098,0.282,4.0,55,42.9,1
3427,1773,647,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
3428,1773,1042,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
3429,1774,3983,800.0,0.05,0.06,0.282,4.0,50,39.0,2
3430,1774,3982,800.0,0.07,0.084,0.282,4.0,50,39.0,2
3431,1774,3992,800.0,0.08,0.074,0.282,4.0,65,50.7,2
3432,1774,3993,800.0,0.06,0.072,0.282,4.0,50,39.0,2
3433,1775,2325,400.0,0.27,0.463,0.667,4.0,35,21.0,1
3434,1775,3087,800.0,0.17,0.204,0.282,4.0,50,39.0,2
3435,1775,3991,800.0,0.17,0.204,0.282,4.0,50,39.0,2
3436,1776,1809,800.0,0.23,0.212,0.282,4.0,65,50.7,2
3437,1776,1815,400.0,0.17,0.291,0.667,4.0,35,21.0,1
3438,1776,3081,800.0,0.34,0.314,0.282,4.0,65,50.7,2
3439,1777,1778,800.0,0.12,0.144,0.282,4.0,50,39.0,2
3440,1777,1779,800.0,0.08,0.096,0.282,4.0,50,39.0,2
3441,1777,2326,400.0,0.15,0.257,0.667,4.0,35,21.0,1
3442,1778,4667,800.0,0.05,0.06,0.282,4.0,50,39.0,2
3443,1778,1769,600.0,0.09,0.108,0.667,4.0,50,30.0,1
3444,1778,1777,800.0,0.12,0.144,0.282,4.0,50,39.0,2
3445,1779,1780,400.0,0.1,0.171,0.667,4.0,35,21.0,1
3446,1779,1782,800.0,0.24,0.288,0.282,4.0,50,39.0,2
3447,1779,1777,800.0,0.08,0.096,0.282,4.0,50,39.0,2
3448,1779,652,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
3449,1780,1781,400.0,0.21,0.36,0.667,4.0,35,21.0,1
3450,1780,1769,400.0,0.2,0.343,0.667,4.0,35,21.0,1
3451,1780,1779,400.0,0.1,0.171,0.667,4.0,35,21.0,1
3452,1781,3869,400.0,0.12,0.206,0.667,4.0,35,21.0,1
3453,1781,1768,400.0,0.25,0.429,0.667,4.0,35,21.0,1
3454,1781,1780,400.0,0.21,0.36,0.667,4.0,35,21.0,1
3455,1781,653,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
3456,1782,2324,800.0,0.15,0.18,0.282,4.0,50,39.0,2
3457,1782,3869,400.0,0.21,0.36,0.667,4.0,35,21.0,1
3458,1782,1779,800.0,0.24,0.288,0.282,4.0,50,39.0,2
3459,1783,4240,1100.0,0.05,0.055,0.282,4.0,55,42.9,2
3460,1783,4241,800.0,0.05,0.06,0.282,4.0,50,39.0,2
3461,1783,4243,900.0,0.06,0.072,0.282,4.0,50,39.0,3
3462,1783,4244,800.0,0.07,0.093,0.282,4.0,45,35.1,2
3463,1784,2102,400.0,0.14,0.187,0.667,4.0,45,27.0,1
3464,1784,3018,400.0,0.28,0.373,0.667,4.0,45,27.0,1
3465,1784,678,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
3466,1784,679,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
3467,1785,4333,1200.0,0.05,0.067,0.282,4.0,45,35.1,2
3468,1785,4336,700.0,0.09,0.12,0.667,4.0,45,27.0,2
3469,1785,4337,1100.0,0.05,0.055,0.282,4.0,55,42.9,2
3470,1785,4338,1100.0,0.05,0.055,0.282,4.0,55,42.9,3
3471,1786,2062,600.0,0.15,0.164,0.667,4.0,55,33.0,1
3472,1786,4664,700.0,0.04,0.044,0.667,4.0,55,33.0,1
3473,1787,4664,700.0,0.04,0.044,0.667,4.0,55,33.0,1
3474,1787,4665,400.0,0.03,0.04,0.667,4.0,45,27.0,1
3475,1787,4666,700.0,0.05,0.055,0.667,4.0,55,33.0,2
3476,1788,2254,400.0,0.46,0.69,0.667,4.0,40,24.0,1
3477,1788,3121,400.0,0.14,0.21,0.667,4.0,40,24.0,1
3478,1788,3122,400.0,0.23,0.345,0.667,4.0,40,24.0,1
3479,1789,2304,400.0,0.76,1.14,0.667,4.0,40,24.0,1
3480,1789,3021,600.0,0.13,0.173,0.667,4.0,45,27.0,1
3481,1789,3022,600.0,0.13,0.173,0.667,4.0,45,27.0,1
3482,1789,672,1800.0,0.28,0.7,0.0,4.0,24,24.0,5
3483,1790,1791,600.0,0.43,0.573,0.667,4.0,45,27.0,1
3484,1790,4547,600.0,0.04,0.053,0.667,4.0,45,27.0,1
3485,1790,4548,600.0,0.04,0.053,0.667,4.0,45,27.0,1
3486,1791,2304,400.0,0.32,0.48,0.667,4.0,40,24.0,1
3487,1791,3491,600.0,0.54,0.72,0.667,4.0,45,27.0,1
3488,1791,1790,600.0,0.43,0.573,0.667,4.0,45,27.0,1
3489,1792,1793,500.0,0.18,0.27,0.667,4.0,40,24.0,1
3490,1792,3019,600.0,0.14,0.187,0.667,4.0,45,27.0,1
3491,1792,1743,700.0,0.17,0.227,0.667,4.0,45,27.0,1
3492,1793,3024,400.0,0.1,0.15,0.667,4.0,40,24.0,1
3493,1793,3025,500.0,0.18,0.27,0.667,4.0,40,24.0,1
3494,1793,1792,500.0,0.18,0.27,0.667,4.0,40,24.0,1
3495,1794,1795,1100.0,0.23,0.212,0.282,4.0,65,50.7,2
3496,1794,3091,1100.0,0.13,0.142,0.282,4.0,55,42.9,2
3497,1794,552,1800.0,0.5,1.25,0.0,4.0,24,24.0,5
3498,1795,3092,1100.0,0.14,0.129,0.282,4.0,65,50.7,2
3499,1795,1794,1100.0,0.23,0.212,0.282,4.0,65,50.7,2
3500,1796,4144,1100.0,0.05,0.046,0.282,4.0,65,50.7,2
3501,1796,4145,1100.0,0.05,0.046,0.282,4.0,65,50.7,2
3502,1796,4147,600.0,0.05,0.067,0.667,4.0,45,27.0,1
3503,1797,3094,600.0,0.22,0.293,0.667,4.0,45,27.0,1
3504,1797,3095,600.0,0.5,0.667,0.667,4.0,45,27.0,1
3505,1797,665,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
3506,1798,3919,900.0,0.13,0.156,0.282,4.0,50,39.0,3
3507,1798,3920,900.0,0.11,0.132,0.282,4.0,50,39.0,3
3508,1798,3921,900.0,0.13,0.156,0.282,4.0,50,39.0,3
3509,1798,3949,900.0,0.05,0.055,0.282,4.0,55,42.9,3
3510,1799,4140,900.0,0.07,0.076,0.282,4.0,55,42.9,3
3511,1799,4141,700.0,0.08,0.107,0.667,4.0,45,27.0,1
3512,1799,4142,1100.0,0.05,0.046,0.282,4.0,65,50.7,2
3513,1800,1803,700.0,0.34,0.453,0.667,4.0,45,27.0,1
3514,1800,3625,700.0,0.34,0.453,0.667,4.0,45,27.0,1
3515,1800,4523,700.0,0.32,0.427,0.667,4.0,45,27.0,1
3516,1801,2275,500.0,0.27,0.36,0.667,4.0,45,27.0,1
3517,1801,3113,1100.0,0.53,0.489,0.282,4.0,65,50.7,2
3518,1801,4028,900.0,0.43,0.516,0.282,4.0,50,39.0,3
3519,1801,669,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
3520,1802,2276,400.0,0.6,0.8,0.667,4.0,45,27.0,1
3521,1802,4030,900.0,0.27,0.295,0.282,4.0,55,42.9,3
3522,1803,4336,700.0,0.3,0.4,0.667,4.0,45,27.0,1
3523,1803,1800,700.0,0.34,0.453,0.667,4.0,45,27.0,1
3524,1803,667,1800.0,0.33,0.825,0.0,4.0,24,24.0,5
3525,1803,680,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
3526,1804,1805,400.0,0.29,0.435,0.667,4.0,40,24.0,1
3527,1804,2962,400.0,0.06,0.09,0.667,4.0,40,24.0,1
3528,1804,3258,400.0,0.07,0.105,0.667,4.0,40,24.0,1
3529,1805,2254,400.0,0.46,0.69,0.667,4.0,40,24.0,1
3530,1805,3123,400.0,0.26,0.39,0.667,4.0,40,24.0,1
3531,1805,1804,400.0,0.29,0.435,0.667,4.0,40,24.0,1
3532,1806,1807,800.0,0.41,0.447,0.282,4.0,55,42.9,2
3533,1806,3258,400.0,0.21,0.315,0.667,4.0,40,24.0,1
3534,1806,4245,800.0,0.29,0.387,0.282,4.0,45,35.1,2
3535,1807,1819,800.0,0.37,0.404,0.282,4.0,55,42.9,2
3536,1807,3259,400.0,0.21,0.315,0.667,4.0,40,24.0,1
3537,1807,1806,800.0,0.41,0.447,0.282,4.0,55,42.9,2
3538,1807,641,1800.0,0.61,1.525,0.0,4.0,24,24.0,5
3539,1808,4668,800.0,0.06,0.055,0.282,4.0,65,50.7,2
3540,1808,4669,600.0,0.06,0.08,0.667,4.0,45,27.0,1
3541,1808,4670,800.0,0.05,0.06,0.282,4.0,50,39.0,2
3542,1808,4671,600.0,0.08,0.107,0.667,4.0,45,27.0,2
3543,1809,1814,400.0,0.17,0.291,0.667,4.0,35,21.0,1
3544,1809,3672,800.0,0.11,0.102,0.282,4.0,65,50.7,2
3545,1809,1776,800.0,0.23,0.212,0.282,4.0,65,50.7,2
3546,1809,656,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
3547,1810,1812,400.0,0.07,0.21,0.667,4.0,20,12.0,1
3548,1810,3119,800.0,0.17,0.17,0.282,4.0,60,46.8,2
3549,1810,4668,800.0,0.49,0.452,0.282,4.0,65,50.7,2
3550,1811,1813,600.0,0.08,0.107,0.667,4.0,45,27.0,1
3551,1811,3260,400.0,0.26,0.347,0.667,4.0,45,27.0,1
3552,1811,4669,600.0,0.11,0.147,0.667,4.0,45,27.0,1
3553,1812,3118,400.0,0.48,0.64,0.667,4.0,45,27.0,1
3554,1812,3260,400.0,0.29,0.387,0.667,4.0,45,27.0,1
3555,1812,1810,400.0,0.07,0.21,0.667,4.0,20,12.0,1
3556,1813,1814,400.0,0.19,0.326,0.667,4.0,35,21.0,1
3557,1813,3080,600.0,0.44,0.587,0.667,4.0,45,27.0,1
3558,1813,1811,600.0,0.08,0.107,0.667,4.0,45,27.0,1
3559,1814,1815,400.0,0.25,0.429,0.667,4.0,35,21.0,1
3560,1814,1809,400.0,0.17,0.291,0.667,4.0,35,21.0,1
3561,1814,1813,400.0,0.19,0.326,0.667,4.0,35,21.0,1
3562,1814,655,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
3563,1815,2312,400.0,0.27,0.463,0.667,4.0,35,21.0,1
3564,1815,1776,400.0,0.17,0.291,0.667,4.0,35,21.0,1
3565,1815,1814,400.0,0.25,0.429,0.667,4.0,35,21.0,1
3566,1816,2312,400.0,0.14,0.24,0.667,4.0,35,21.0,1
3567,1816,3080,600.0,0.1,0.133,0.667,4.0,45,27.0,1
3568,1816,1077,600.0,0.09,0.12,0.667,4.0,45,27.0,1
3569,1817,3956,1100.0,0.09,0.083,0.282,4.0,65,50.7,2
3570,1817,3957,1100.0,0.05,0.046,0.282,4.0,65,50.7,2
3571,1817,4031,800.0,0.08,0.087,0.282,4.0,55,42.9,2
3572,1817,4032,800.0,0.07,0.076,0.282,4.0,55,42.9,2
3573,1818,1819,400.0,0.58,0.773,0.667,4.0,45,27.0,1
3574,1818,1837,400.0,0.8,1.067,0.667,4.0,45,27.0,1
3575,1819,3261,800.0,0.15,0.164,0.282,4.0,55,42.9,2
3576,1819,1807,800.0,0.37,0.404,0.282,4.0,55,42.9,2
3577,1819,1818,400.0,0.58,0.773,0.667,4.0,45,27.0,1
3578,1820,3112,500.0,0.14,0.21,0.667,4.0,40,24.0,1
3579,1820,3115,500.0,0.38,0.57,0.667,4.0,40,24.0,1
3580,1820,668,1800.0,0.58,1.45,0.0,4.0,24,24.0,5
3581,1821,1822,400.0,0.23,0.345,0.667,4.0,40,24.0,1
3582,1821,2494,900.0,0.43,0.43,0.282,4.0,60,46.8,2
3583,1821,1674,900.0,0.49,0.49,0.282,4.0,60,46.8,2
3584,1822,1826,400.0,0.47,0.705,0.667,4.0,40,24.0,1
3585,1822,2487,400.0,0.24,0.36,0.667,4.0,40,24.0,1
3586,1822,1821,400.0,0.23,0.345,0.667,4.0,40,24.0,1
3587,1823,3988,900.0,0.05,0.055,0.282,4.0,55,42.9,2
3588,1823,3984,1200.0,0.05,0.06,0.282,4.0,50,39.0,1
3589,1823,3989,900.0,0.05,0.055,0.282,4.0,55,42.9,2
3590,1823,3990,500.0,0.05,0.067,0.667,4.0,45,27.0,2
3591,1824,2035,1200.0,0.32,0.349,0.282,4.0,55,42.9,1
3592,1824,3987,1200.0,0.11,0.132,0.282,4.0,50,39.0,1
3593,1824,4650,400.0,0.1,0.15,0.667,4.0,40,24.0,1
3594,1825,1826,400.0,0.15,0.225,0.667,4.0,40,24.0,1
3595,1825,2529,800.0,0.14,0.153,0.282,4.0,55,42.9,1
3596,1825,1645,800.0,0.09,0.098,0.282,4.0,55,42.9,1
3597,1826,2034,400.0,0.57,0.855,0.667,4.0,40,24.0,1
3598,1826,1822,400.0,0.47,0.705,0.667,4.0,40,24.0,1
3599,1826,1825,400.0,0.15,0.225,0.667,4.0,40,24.0,1
3600,1826,240,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
3601,1827,1828,600.0,0.17,0.227,0.667,4.0,45,27.0,1
3602,1827,4233,400.0,0.44,0.528,0.667,4.0,50,30.0,1
3603,1827,1716,600.0,0.55,0.66,0.667,4.0,50,30.0,1
3604,1828,2585,600.0,0.84,1.008,0.667,4.0,50,30.0,1
3605,1828,1827,600.0,0.17,0.227,0.667,4.0,45,27.0,1
3606,1828,554,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
3607,1829,3407,400.0,0.18,0.27,0.667,4.0,40,24.0,1
3608,1829,4235,900.0,0.05,0.055,0.282,4.0,55,42.9,2
3609,1829,4237,900.0,0.05,0.06,0.282,4.0,50,39.0,2
3610,1829,4238,600.0,0.08,0.107,0.667,4.0,45,27.0,1
3611,1830,3117,800.0,0.35,0.323,0.282,4.0,65,50.7,2
3612,1830,3568,800.0,0.48,0.443,0.282,4.0,65,50.7,2
3613,1831,4773,400.0,0.09,0.083,0.667,4.0,65,39.0,1
3614,1831,4774,800.0,0.05,0.046,0.282,4.0,65,50.7,2
3615,1831,4775,800.0,0.12,0.111,0.282,4.0,65,50.7,2
3616,1832,3569,400.0,0.61,0.563,0.667,4.0,65,39.0,1
3617,1832,3970,1000.0,0.85,0.785,0.282,4.0,65,50.7,2
3618,1832,4247,1000.0,1.41,1.058,0.282,4.0,80,62.4,2
3619,1833,4433,600.0,0.05,0.06,0.667,4.0,50,30.0,1
3620,1833,4434,800.0,0.05,0.055,0.282,4.0,55,42.9,2
3621,1833,4436,800.0,0.05,0.1,0.282,4.0,30,23.4,2
3622,1833,4437,800.0,0.06,0.065,0.282,4.0,55,42.9,2
3623,1834,4245,800.0,0.05,0.067,0.282,4.0,45,35.1,2
3624,1834,4246,1000.0,0.05,0.046,0.282,4.0,65,50.7,2
3625,1834,4247,1000.0,0.07,0.053,0.282,4.0,80,62.4,2
3626,1835,4171,800.0,0.05,0.06,0.282,4.0,50,39.0,2
3627,1835,4172,1000.0,0.05,0.05,0.282,4.0,60,46.8,2
3628,1835,4173,1000.0,0.05,0.046,0.282,4.0,65,50.7,2
3629,1835,4174,800.0,0.05,0.06,0.282,4.0,50,39.0,2
3630,1836,1839,800.0,0.24,0.262,0.282,4.0,55,42.9,2
3631,1836,2267,400.0,0.42,0.63,0.667,4.0,40,24.0,1
3632,1836,4170,800.0,0.16,0.192,0.282,4.0,50,39.0,2
3633,1837,3322,400.0,0.61,0.813,0.667,4.0,45,27.0,1
3634,1837,1074,400.0,0.27,0.36,0.667,4.0,45,27.0,1
3635,1837,1818,400.0,0.8,1.067,0.667,4.0,45,27.0,1
3636,1837,584,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
3637,1838,1843,400.0,0.17,0.17,0.667,4.0,60,36.0,1
3638,1838,1071,400.0,0.22,0.22,0.667,4.0,60,36.0,1
3639,1839,1840,400.0,0.29,0.387,0.667,4.0,45,27.0,1
3640,1839,3390,800.0,0.15,0.164,0.282,4.0,55,42.9,2
3641,1839,1836,800.0,0.24,0.262,0.282,4.0,55,42.9,2
3642,1840,1841,400.0,0.32,0.427,0.667,4.0,45,27.0,1
3643,1840,3270,400.0,0.35,0.467,0.667,4.0,45,27.0,1
3644,1840,1839,400.0,0.29,0.387,0.667,4.0,45,27.0,1
3645,1841,1842,400.0,0.19,0.253,0.667,4.0,45,27.0,1
3646,1841,2263,400.0,0.22,0.293,0.667,4.0,45,27.0,1
3647,1841,1840,400.0,0.32,0.427,0.667,4.0,45,27.0,1
3648,1842,2252,400.0,0.3,0.4,0.667,4.0,45,27.0,1
3649,1842,3270,400.0,0.26,0.347,0.667,4.0,45,27.0,1
3650,1842,1841,400.0,0.19,0.253,0.667,4.0,45,27.0,1
3651,1843,2263,400.0,0.32,0.427,0.667,4.0,45,27.0,1
3652,1843,3127,400.0,0.21,0.21,0.667,4.0,60,36.0,1
3653,1843,1838,400.0,0.17,0.17,0.667,4.0,60,36.0,1
3654,1844,3572,1100.0,0.58,0.497,0.282,4.0,70,54.6,2
3655,1844,4175,1000.0,0.56,0.56,0.282,4.0,60,46.8,2
3656,1845,1846,900.0,0.45,0.491,0.282,4.0,55,42.9,2
3657,1845,3572,1100.0,0.59,0.506,0.282,4.0,70,54.6,2
3658,1845,4345,900.0,0.16,0.213,0.282,4.0,45,35.1,1
3659,1846,1847,900.0,0.3,0.36,0.282,4.0,50,39.0,2
3660,1846,2003,700.0,0.14,0.21,0.667,4.0,40,24.0,2
3661,1846,4444,800.0,0.05,0.06,0.282,4.0,50,39.0,2
3662,1846,1845,900.0,0.45,0.491,0.282,4.0,55,42.9,2
3663,1847,1848,900.0,0.07,0.084,0.282,4.0,50,39.0,2
3664,1847,1846,900.0,0.3,0.36,0.282,4.0,50,39.0,2
3665,1848,1849,900.0,0.14,0.187,0.282,4.0,45,35.1,2
3666,1848,2005,900.0,0.28,0.28,0.225,4.0,60,49.0,1
3667,1848,1847,900.0,0.07,0.084,0.282,4.0,50,39.0,2
3668,1849,1851,900.0,0.28,0.28,0.225,4.0,60,49.0,1
3669,1849,2954,800.0,0.17,0.204,0.282,4.0,50,39.0,2
3670,1849,1848,900.0,0.14,0.187,0.282,4.0,45,35.1,2
3671,1850,3815,1800.0,0.22,0.132,0.225,4.0,100,81.6,2
3672,1850,4442,900.0,0.15,0.164,0.282,4.0,55,42.9,1
3673,1851,1904,1800.0,0.92,0.552,0.225,4.0,100,81.6,2
3674,1852,2954,800.0,0.28,0.305,0.282,4.0,55,42.9,2
3675,1852,3140,600.0,0.9,0.831,0.667,4.0,65,39.0,1
3676,1852,3749,800.0,0.3,0.277,0.282,4.0,65,50.7,2
3677,1852,943,1800.0,0.29,0.725,0.0,4.0,24,24.0,5
3678,1853,4449,1200.0,0.06,0.055,0.282,4.0,65,50.7,2
3679,1853,4451,800.0,0.05,0.055,0.282,4.0,55,42.9,1
3680,1853,4452,800.0,0.05,0.067,0.282,4.0,45,35.1,2
3681,1854,3037,400.0,0.31,0.338,0.667,4.0,55,33.0,1
3682,1854,3466,400.0,0.45,0.491,0.667,4.0,55,33.0,1
3683,1854,987,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
3684,1855,1856,900.0,0.13,0.156,0.282,4.0,50,39.0,2
3685,1855,3909,900.0,0.59,0.506,0.282,4.0,70,54.6,2
3686,1855,1365,900.0,0.09,0.108,0.282,4.0,50,39.0,2
3687,1856,3520,700.0,0.06,0.065,0.667,4.0,55,33.0,2
3688,1856,1855,900.0,0.13,0.156,0.282,4.0,50,39.0,2
3689,1856,851,1800.0,0.3,0.75,0.0,4.0,24,24.0,5
3690,1857,3442,600.0,0.27,0.295,0.667,4.0,55,33.0,1
3691,1857,3443,400.0,0.1,0.109,0.667,4.0,55,33.0,1
3692,1857,3519,600.0,0.33,0.36,0.667,4.0,55,33.0,1
3693,1857,846,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
3694,1858,1861,400.0,0.26,0.312,0.667,4.0,50,30.0,1
3695,1858,1975,600.0,0.27,0.295,0.667,4.0,55,33.0,1
3696,1858,3440,400.0,0.34,0.68,0.667,4.0,30,18.0,1
3697,1858,3442,600.0,0.12,0.131,0.667,4.0,55,33.0,1
3698,1859,1860,900.0,0.39,0.39,0.282,4.0,60,46.8,1
3699,1859,1341,400.0,0.21,0.252,0.667,4.0,50,30.0,1
3700,1859,1363,900.0,0.23,0.23,0.282,4.0,60,46.8,1
3701,1860,1866,900.0,0.29,0.29,0.282,4.0,60,46.8,1
3702,1860,1859,900.0,0.39,0.39,0.282,4.0,60,46.8,1
3703,1861,1864,400.0,0.48,0.64,0.667,4.0,45,27.0,1
3704,1861,3517,400.0,0.43,0.516,0.667,4.0,50,30.0,1
3705,1861,1858,400.0,0.26,0.312,0.667,4.0,50,30.0,1
3706,1862,1865,400.0,0.44,0.587,0.667,4.0,45,27.0,1
3707,1862,3518,400.0,0.35,0.467,0.667,4.0,45,27.0,1
3708,1862,3521,400.0,0.11,0.165,0.667,4.0,40,24.0,1
3709,1863,3230,400.0,0.15,0.225,0.667,4.0,40,24.0,1
3710,1863,1294,400.0,0.08,0.12,0.667,4.0,40,24.0,1
3711,1863,1304,400.0,0.33,0.566,0.667,4.0,35,21.0,1
3712,1864,2422,400.0,0.11,0.147,0.667,4.0,45,27.0,1
3713,1864,1861,400.0,0.48,0.64,0.667,4.0,45,27.0,1
3714,1865,2997,400.0,0.2,0.267,0.667,4.0,45,27.0,1
3715,1865,1293,400.0,0.05,0.086,0.667,4.0,35,21.0,1
3716,1865,1862,400.0,0.44,0.587,0.667,4.0,45,27.0,1
3717,1866,1868,800.0,0.15,0.15,0.282,4.0,60,46.8,1
3718,1866,1873,800.0,0.21,0.229,0.282,4.0,55,42.9,1
3719,1866,1860,900.0,0.29,0.29,0.282,4.0,60,46.8,1
3720,1867,1305,1100.0,0.13,0.13,0.282,4.0,60,46.8,2
3721,1868,1866,800.0,0.15,0.15,0.282,4.0,60,46.8,1
3722,1868,1867,800.0,0.05,0.067,0.282,4.0,45,35.1,1
3723,1869,2402,1100.0,0.34,0.34,0.282,4.0,60,46.8,2
3724,1869,1306,1100.0,0.21,0.21,0.282,4.0,60,46.8,2
3725,1870,1867,1100.0,0.06,0.06,0.282,4.0,60,46.8,2
3726,1870,1868,900.0,0.05,0.055,0.282,4.0,55,42.9,1
3727,1871,2429,800.0,0.12,0.131,0.282,4.0,55,42.9,2
3728,1871,3522,400.0,0.19,0.228,0.667,4.0,50,30.0,1
3729,1871,1870,800.0,0.14,0.153,0.282,4.0,55,42.9,3
3730,1872,1871,800.0,0.1,0.109,0.282,4.0,55,42.9,3
3731,1873,2248,400.0,0.25,0.333,0.667,4.0,45,27.0,1
3732,1873,1872,800.0,0.05,0.055,0.282,4.0,55,42.9,1
3733,1874,1877,400.0,0.07,0.105,0.667,4.0,40,24.0,1
3734,1874,2997,400.0,0.05,0.067,0.667,4.0,45,27.0,1
3735,1874,3523,400.0,0.13,0.173,0.667,4.0,45,27.0,1
3736,1875,2839,800.0,1.15,0.92,0.282,4.0,75,58.5,1
3737,1875,4,800.0,0.16,0.128,0.282,4.0,75,58.5,1
3738,1876,1888,500.0,0.09,0.12,0.667,4.0,45,27.0,1
3739,1876,2937,400.0,0.05,0.067,0.667,4.0,45,27.0,1
3740,1876,3539,400.0,0.29,0.387,0.667,4.0,45,27.0,1
3741,1877,2127,400.0,0.28,0.42,0.667,4.0,40,24.0,1
3742,1877,2421,400.0,0.06,0.09,0.667,4.0,40,24.0,1
3743,1877,1874,400.0,0.07,0.105,0.667,4.0,40,24.0,1
3744,1878,1879,600.0,1.4,1.2,0.667,4.0,70,42.0,1
3745,1878,3626,800.0,0.14,0.153,0.282,4.0,55,42.9,1
3746,1878,3659,800.0,0.23,0.251,0.282,4.0,55,42.9,1
3747,1879,1892,600.0,0.27,0.324,0.667,4.0,50,30.0,1
3748,1879,2820,600.0,0.61,0.61,0.667,4.0,60,36.0,1
3749,1879,2914,800.0,0.4,0.436,0.282,4.0,55,42.9,1
3750,1879,1878,600.0,1.4,1.2,0.667,4.0,70,42.0,1
3751,1880,2840,800.0,1.39,1.191,0.282,4.0,70,54.6,1
3752,1880,5,800.0,0.2,0.171,0.282,4.0,70,54.6,1
3753,1881,2719,800.0,0.17,0.227,0.282,4.0,45,35.1,1
3754,1881,3495,800.0,0.5,0.545,0.282,4.0,55,42.9,1
3755,1881,2720,900.0,0.28,0.258,0.282,4.0,65,50.7,2
3756,1881,2721,900.0,0.39,0.36,0.282,4.0,65,50.7,2
3757,1882,1883,600.0,1.07,1.167,0.667,4.0,55,33.0,1
3758,1882,2161,700.0,1.08,1.44,0.667,4.0,45,27.0,1
3759,1882,3277,400.0,1.5,2.25,0.667,4.0,40,24.0,1
3760,1882,362,1800.0,0.49,1.225,0.0,4.0,24,24.0,5
3761,1883,2532,400.0,0.69,1.38,0.667,4.0,30,18.0,1
3762,1883,2729,600.0,0.09,0.098,0.667,4.0,55,33.0,1
3763,1883,1882,600.0,1.07,1.167,0.667,4.0,55,33.0,1
3764,1884,3514,500.0,0.15,0.225,0.667,4.0,40,24.0,1
3765,1884,3573,600.0,0.45,0.491,0.667,4.0,55,33.0,1
3766,1884,2723,900.0,0.43,0.397,0.282,4.0,65,50.7,2
3767,1884,3278,900.0,0.64,0.591,0.282,4.0,65,50.7,2
3768,1885,2830,400.0,0.2,0.24,0.667,4.0,50,30.0,1
3769,1885,2831,900.0,0.4,0.369,0.282,4.0,65,50.7,2
3770,1885,3513,900.0,0.66,0.609,0.282,4.0,65,50.7,2
3771,1886,3627,400.0,0.07,0.105,0.667,4.0,40,24.0,1
3772,1886,2831,1000.0,0.44,0.406,0.282,4.0,65,50.7,2
3773,1886,2832,1000.0,0.26,0.24,0.282,4.0,65,50.7,2
3774,1887,2840,1000.0,0.23,0.251,0.282,4.0,55,42.9,2
3775,1887,3628,700.0,0.12,0.18,0.667,4.0,40,24.0,1
3776,1887,2832,1000.0,0.4,0.369,0.282,4.0,65,50.7,2
3777,1887,878,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
3778,1888,3524,400.0,0.09,0.135,0.667,4.0,40,24.0,1
3779,1888,3543,500.0,0.06,0.08,0.667,4.0,45,27.0,1
